Year,J,F,M,A,M,J,J,A,S,O,N,D
1672,-0.7099998E-01,-0.7099998E-01,-0.7099998E-01,-0.7099998E-01,-0.7099998E-01,-0.7099998E-01,-0.7099998E-01,-0.7099998E-01,-0.7099998E-01,-0.7099998E-01,-0.7099998E-01,-0.7099998E-01
1673,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961
1674, 0.8899999E-01, 0.8899999E-01, 0.8899999E-01, 0.8899999E-01, 0.8899999E-01, 0.8899999E-01, 0.8899999E-01, 0.8899999E-01, 0.8899999E-01, 0.8899999E-01, 0.8899999E-01, 0.8899999E-01
1675,1.656,1.656,1.656,1.656,1.656,1.656,1.656,1.656,1.656,1.656,1.656,1.656
1676,-2.252,-2.252,-2.252,-2.252,-2.252,-2.252,-2.252,-2.252,-2.252,-2.252,-2.252,-2.252
1677,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.507
1678,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729
1679,-0.721,-0.721,-0.721,-0.721,-0.721,-0.721,-0.721,-0.721,-0.721,-0.721,-0.721,-0.721
1680,1.445,1.445,1.445,1.445,1.445,1.445,1.445,1.445,1.445,1.445,1.445,1.445
1681,-1.102,-1.102,-1.102,-1.102,-1.102,-1.102,-1.102,-1.102,-1.102,-1.102,-1.102,-1.102
1682,-0.573,-0.573,-0.573,-0.573,-0.573,-0.573,-0.573,-0.573,-0.573,-0.573,-0.573,-0.573
1683,0.706,0.706,0.706,0.706,0.706,0.706,0.706,0.706,0.706,0.706,0.706,0.706
1684,2.404,2.404,2.404,2.404,2.404,2.404,2.404,2.404,2.404,2.404,2.404,2.404
1685,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104
1686,-1.565,-1.565,-1.565,-1.565,-1.565,-1.565,-1.565,-1.565,-1.565,-1.565,-1.565,-1.565
1687,-1.392,-1.392,-1.392,-1.392,-1.392,-1.392,-1.392,-1.392,-1.392,-1.392,-1.392,-1.392
1688,-1.398,-1.398,-1.398,-1.398,-1.398,-1.398,-1.398,-1.398,-1.398,-1.398,-1.398,-1.398
1689,-0.261,-0.261,-0.261,-0.261,-0.261,-0.261,-0.261,-0.261,-0.261,-0.261,-0.261,-0.261
1690,-1.194,-1.194,-1.194,-1.194,-1.194,-1.194,-1.194,-1.194,-1.194,-1.194,-1.194,-1.194
1691,-1.761,-1.761,-1.761,-1.761,-1.761,-1.761,-1.761,-1.761,-1.761,-1.761,-1.761,-1.761
1692, 0.9800005E-01, 0.9800005E-01, 0.9800005E-01, 0.9800005E-01, 0.9800005E-01, 0.9800005E-01, 0.9800005E-01, 0.9800005E-01, 0.9800005E-01, 0.9800005E-01, 0.9800005E-01, 0.9800005E-01
1693,-1.679,-1.679,-1.679,-1.679,-1.679,-1.679,-1.679,-1.679,-1.679,-1.679,-1.679,-1.679
1694,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704
1695,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682
1696,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375
1697,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039,-1.039
1698,-1.753,-1.753,-1.753,-1.753,-1.753,-1.753,-1.753,-1.753,-1.753,-1.753,-1.753,-1.753
1699,-2.793,-2.793,-2.793,-2.793,-2.793,-2.793,-2.793,-2.793,-2.793,-2.793,-2.793,-2.793
1700,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22
1701,-0.744,-0.744,-0.744,-0.744,-0.744,-0.744,-0.744,-0.744,-0.744,-0.744,-0.744,-0.744
1702,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
1703,-2.569,-2.569,-2.569,-2.569,-2.569,-2.569,-2.569,-2.569,-2.569,-2.569,-2.569,-2.569
1704,-2.198,-2.198,-2.198,-2.198,-2.198,-2.198,-2.198,-2.198,-2.198,-2.198,-2.198,-2.198
1705,1.204,1.204,1.204,1.204,1.204,1.204,1.204,1.204,1.204,1.204,1.204,1.204
1706,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701
1707,-0.767,-0.767,-0.767,-0.767,-0.767,-0.767,-0.767,-0.767,-0.767,-0.767,-0.767,-0.767
1708,-3.432,-3.432,-3.432,-3.432,-3.432,-3.432,-3.432,-3.432,-3.432,-3.432,-3.432,-3.432
1709,-1.57,-1.57,-1.57,-1.57,-1.57,-1.57,-1.57,-1.57,-1.57,-1.57,-1.57,-1.57
1710,0.4160001,0.4160001,0.4160001,0.4160001,0.4160001,0.4160001,0.4160001,0.4160001,0.4160001,0.4160001,0.4160001,0.4160001
1711,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121
1712,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317
1713,-0.398,-0.398,-0.398,-0.398,-0.398,-0.398,-0.398,-0.398,-0.398,-0.398,-0.398,-0.398
1714,-3.994,-3.994,-3.994,-3.994,-3.994,-3.994,-3.994,-3.994,-3.994,-3.994,-3.994,-3.994
1715,-2.124,-2.124,-2.124,-2.124,-2.124,-2.124,-2.124,-2.124,-2.124,-2.124,-2.124,-2.124
1716,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349
1717,2.824,2.824,2.824,2.824,2.824,2.824,2.824,2.824,2.824,2.824,2.824,2.824
1718,-1.278,-1.278,-1.278,-1.278,-1.278,-1.278,-1.278,-1.278,-1.278,-1.278,-1.278,-1.278
1719,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383,0.383
1720,-1.015,-1.015,-1.015,-1.015,-1.015,-1.015,-1.015,-1.015,-1.015,-1.015,-1.015,-1.015
1721,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.936
1722,-1.609,-1.609,-1.609,-1.609,-1.609,-1.609,-1.609,-1.609,-1.609,-1.609,-1.609,-1.609
1723,-0.552,-0.552,-0.552,-0.552,-0.552,-0.552,-0.552,-0.552,-0.552,-0.552,-0.552,-0.552
1724,1.223,1.223,1.223,1.223,1.223,1.223,1.223,1.223,1.223,1.223,1.223,1.223
1725,1.978,1.978,1.978,1.978,1.978,1.978,1.978,1.978,1.978,1.978,1.978,1.978
1726,-1.013,-1.013,-1.013,-1.013,-1.013,-1.013,-1.013,-1.013,-1.013,-1.013,-1.013,-1.013
1727,-1.438,-1.438,-1.438,-1.438,-1.438,-1.438,-1.438,-1.438,-1.438,-1.438,-1.438,-1.438
1728,-2.024,-2.024,-2.024,-2.024,-2.024,-2.024,-2.024,-2.024,-2.024,-2.024,-2.024,-2.024
1729,1.074,1.074,1.074,1.074,1.074,1.074,1.074,1.074,1.074,1.074,1.074,1.074
1730,-0.708,-0.708,-0.708,-0.708,-0.708,-0.708,-0.708,-0.708,-0.708,-0.708,-0.708,-0.708
1731,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717
1732,-1.529,-1.529,-1.529,-1.529,-1.529,-1.529,-1.529,-1.529,-1.529,-1.529,-1.529,-1.529
1733,-0.979,-0.979,-0.979,-0.979,-0.979,-0.979,-0.979,-0.979,-0.979,-0.979,-0.979,-0.979
1734,-2.209,-2.209,-2.209,-2.209,-2.209,-2.209,-2.209,-2.209,-2.209,-2.209,-2.209,-2.209
1735,-0.585,-0.585,-0.585,-0.585,-0.585,-0.585,-0.585,-0.585,-0.585,-0.585,-0.585,-0.585
1736,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994
1737,-0.9229999,-0.9229999,-0.9229999,-0.9229999,-0.9229999,-0.9229999,-0.9229999,-0.9229999,-0.9229999,-0.9229999,-0.9229999,-0.9229999
1738,-1.654,-1.654,-1.654,-1.654,-1.654,-1.654,-1.654,-1.654,-1.654,-1.654,-1.654,-1.654
1739,1.852,1.852,1.852,1.852,1.852,1.852,1.852,1.852,1.852,1.852,1.852,1.852
1740,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171
1741,-1.347,-1.347,-1.347,-1.347,-1.347,-1.347,-1.347,-1.347,-1.347,-1.347,-1.347,-1.347
1742,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.164
1743,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278
1744,-1.836,-1.836,-1.836,-1.836,-1.836,-1.836,-1.836,-1.836,-1.836,-1.836,-1.836,-1.836
1745,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
1746,-3.674,-3.674,-3.674,-3.674,-3.674,-3.674,-3.674,-3.674,-3.674,-3.674,-3.674,-3.674
1747,-1.377,-1.377,-1.377,-1.377,-1.377,-1.377,-1.377,-1.377,-1.377,-1.377,-1.377,-1.377
1748,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12
1749,-1.218,-1.218,-1.218,-1.218,-1.218,-1.218,-1.218,-1.218,-1.218,-1.218,-1.218,-1.218
1750,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18
1751,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247
1752,-1.094,-1.094,-1.094,-1.094,-1.094,-1.094,-1.094,-1.094,-1.094,-1.094,-1.094,-1.094
1753,-0.7999995E-01,-0.7999995E-01,-0.7999995E-01,-0.7999995E-01,-0.7999995E-01,-0.7999995E-01,-0.7999995E-01,-0.7999995E-01,-0.7999995E-01,-0.7999995E-01,-0.7999995E-01,-0.7999995E-01
1754,1.346,1.346,1.346,1.346,1.346,1.346,1.346,1.346,1.346,1.346,1.346,1.346
1755,-3.594,-3.594,-3.594,-3.594,-3.594,-3.594,-3.594,-3.594,-3.594,-3.594,-3.594,-3.594
1756,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
1757,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85
1758,-0.778,-0.778,-0.778,-0.778,-0.778,-0.778,-0.778,-0.778,-0.778,-0.778,-0.778,-0.778
1759,-2.037,-2.037,-2.037,-2.037,-2.037,-2.037,-2.037,-2.037,-2.037,-2.037,-2.037,-2.037
1760,1.249,1.249,1.249,1.249,1.249,1.249,1.249,1.249,1.249,1.249,1.249,1.249
1761,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
1762,-2.354,-2.354,-2.354,-2.354,-2.354,-2.354,-2.354,-2.354,-2.354,-2.354,-2.354,-2.354
1763,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172
1764,-2.156,-2.156,-2.156,-2.156,-2.156,-2.156,-2.156,-2.156,-2.156,-2.156,-2.156,-2.156
1765,-2.865,-2.865,-2.865,-2.865,-2.865,-2.865,-2.865,-2.865,-2.865,-2.865,-2.865,-2.865
1766,0.4299999,0.4299999,0.4299999,0.4299999,0.4299999,0.4299999,0.4299999,0.4299999,0.4299999,0.4299999,0.4299999,0.4299999
1767,-2.761,-2.761,-2.761,-2.761,-2.761,-2.761,-2.761,-2.761,-2.761,-2.761,-2.761,-2.761
1768,2.393,2.393,2.393,2.393,2.393,2.393,2.393,2.393,2.393,2.393,2.393,2.393
1769,-0.686,-0.686,-0.686,-0.686,-0.686,-0.686,-0.686,-0.686,-0.686,-0.686,-0.686,-0.686
1770,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253,-0.253
1771, 0.2000034E-02, 0.2000034E-02, 0.2000034E-02, 0.2000034E-02, 0.2000034E-02, 0.2000034E-02, 0.2000034E-02, 0.2000034E-02, 0.2000034E-02, 0.2000034E-02, 0.2000034E-02, 0.2000034E-02
1772,-1.366,-1.366,-1.366,-1.366,-1.366,-1.366,-1.366,-1.366,-1.366,-1.366,-1.366,-1.366
1773,-1.352,-1.352,-1.352,-1.352,-1.352,-1.352,-1.352,-1.352,-1.352,-1.352,-1.352,-1.352
1774,-2.319,-2.319,-2.319,-2.319,-2.319,-2.319,-2.319,-2.319,-2.319,-2.319,-2.319,-2.319
1775,-0.357,-0.357,-0.357,-0.357,-0.357,-0.357,-0.357,-0.357,-0.357,-0.357,-0.357,-0.357
1776,1.615,1.615,1.615,1.615,1.615,1.615,1.615,1.615,1.615,1.615,1.615,1.615
1777,-0.6499997E-01,-0.6499997E-01,-0.6499997E-01,-0.6499997E-01,-0.6499997E-01,-0.6499997E-01,-0.6499997E-01,-0.6499997E-01,-0.6499997E-01,-0.6499997E-01,-0.6499997E-01,-0.6499997E-01
1778,-2.763,-2.763,-2.763,-2.763,-2.763,-2.763,-2.763,-2.763,-2.763,-2.763,-2.763,-2.763
1779,-1.379,-1.379,-1.379,-1.379,-1.379,-1.379,-1.379,-1.379,-1.379,-1.379,-1.379,-1.379
1780,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215
1781,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638
1782,-1.399,-1.399,-1.399,-1.399,-1.399,-1.399,-1.399,-1.399,-1.399,-1.399,-1.399,-1.399
1783,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066
1784,-2.308,-2.308,-2.308,-2.308,-2.308,-2.308,-2.308,-2.308,-2.308,-2.308,-2.308,-2.308
1785,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104
1786,1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.101
1787,0.1900001,0.1900001,0.1900001,0.1900001,0.1900001,0.1900001,0.1900001,0.1900001,0.1900001,0.1900001,0.1900001,0.1900001
1788,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053
1789,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79
1790,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222
1791,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57
1792,-1.276,-1.276,-1.276,-1.276,-1.276,-1.276,-1.276,-1.276,-1.276,-1.276,-1.276,-1.276
1793,1.951,1.951,1.951,1.951,1.951,1.951,1.951,1.951,1.951,1.951,1.951,1.951
1794,1.604,1.604,1.604,1.604,1.604,1.604,1.604,1.604,1.604,1.604,1.604,1.604
1795,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592
1796,1.871,1.871,1.871,1.871,1.871,1.871,1.871,1.871,1.871,1.871,1.871,1.871
1797,-1.227,-1.227,-1.227,-1.227,-1.227,-1.227,-1.227,-1.227,-1.227,-1.227,-1.227,-1.227
1798,-0.727,-0.727,-0.727,-0.727,-0.727,-0.727,-0.727,-0.727,-0.727,-0.727,-0.727,-0.727
1799,-3.289,-3.289,-3.289,-3.289,-3.289,-3.289,-3.289,-3.289,-3.289,-3.289,-3.289,-3.289
1800,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777
1801,-0.714,-0.714,-0.714,-0.714,-0.714,-0.714,-0.714,-0.714,-0.714,-0.714,-0.714,-0.714
1802,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276,0.276
1803,-1.826,-1.826,-1.826,-1.826,-1.826,-1.826,-1.826,-1.826,-1.826,-1.826,-1.826,-1.826
1804,0.6900001,0.6900001,0.6900001,0.6900001,0.6900001,0.6900001,0.6900001,0.6900001,0.6900001,0.6900001,0.6900001,0.6900001
1805,-0.563,-0.563,-0.563,-0.563,-0.563,-0.563,-0.563,-0.563,-0.563,-0.563,-0.563,-0.563
1806,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81
1807,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01,-0.8899999E-01
1808,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518
1809,0.531,0.531,0.531,0.531,0.531,0.531,0.531,0.531,0.531,0.531,0.531,0.531
1810,-0.8149999,-0.8149999,-0.8149999,-0.8149999,-0.8149999,-0.8149999,-0.8149999,-0.8149999,-0.8149999,-0.8149999,-0.8149999,-0.8149999
1811,-1.291,-1.291,-1.291,-1.291,-1.291,-1.291,-1.291,-1.291,-1.291,-1.291,-1.291,-1.291
1812,-1.047,-1.047,-1.047,-1.047,-1.047,-1.047,-1.047,-1.047,-1.047,-1.047,-1.047,-1.047
1813,-1.954,-1.954,-1.954,-1.954,-1.954,-1.954,-1.954,-1.954,-1.954,-1.954,-1.954,-1.954
1814,1.137,1.137,1.137,1.137,1.137,1.137,1.137,1.137,1.137,1.137,1.137,1.137
1815,-0.1199996E-01,-0.1199996E-01,-0.1199996E-01,-0.1199996E-01,-0.1199996E-01,-0.1199996E-01,-0.1199996E-01,-0.1199996E-01,-0.1199996E-01,-0.1199996E-01,-0.1199996E-01,-0.1199996E-01
1816,-2.391,-2.391,-2.391,-2.391,-2.391,-2.391,-2.391,-2.391,-2.391,-2.391,-2.391,-2.391
1817,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618
1818,-2.23,-2.23,-2.23,-2.23,-2.23,-2.23,-2.23,-2.23,-2.23,-2.23,-2.23,-2.23
1819,-5.095,-5.095,-5.095,-5.095,-5.095,-5.095,-5.095,-5.095,-5.095,-5.095,-5.095,-5.095
1820,-2.185,-2.185,-2.185,-2.185,-2.185,-2.185,-2.185,-2.185,-2.185,-2.185,-2.185,-2.185
1821,-1.998,-1.998,-1.998,-1.998,-1.998,-1.998,-1.998,-1.998,-1.998,-1.998,-1.998,-1.998
1822,-2.792,-2.792,-2.792,-2.792,-2.792,-2.792,-2.792,-2.792,-2.792,-2.792,-2.792,-2.792
1823,-2.244,-2.244,-2.244,-2.244,-2.244,-2.244,-2.244,-2.244,-2.244,-2.244,-2.244,-2.244
1824,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596
1825,-0.271,-0.271,-0.271,-0.271,-0.271,-0.271,-0.271,-0.271,-0.271,-0.271,-0.271,-0.271
1826,-2.193,-2.193,-2.193,-2.193,-2.193,-2.193,-2.193,-2.193,-2.193,-2.193,-2.193,-2.193
1827,1.046,1.046,1.046,1.046,1.046,1.046,1.046,1.046,1.046,1.046,1.046,1.046
1828,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37
1829,-0.277,-0.277,-0.277,-0.277,-0.277,-0.277,-0.277,-0.277,-0.277,-0.277,-0.277,-0.277
1830,1.877,1.877,1.877,1.877,1.877,1.877,1.877,1.877,1.877,1.877,1.877,1.877
1831,1.305,1.305,1.305,1.305,1.305,1.305,1.305,1.305,1.305,1.305,1.305,1.305
1832,1.257,1.257,1.257,1.257,1.257,1.257,1.257,1.257,1.257,1.257,1.257,1.257
1833,1.913,1.913,1.913,1.913,1.913,1.913,1.913,1.913,1.913,1.913,1.913,1.913
1834, 0.7800001E-01, 0.7800001E-01, 0.7800001E-01, 0.7800001E-01, 0.7800001E-01, 0.7800001E-01, 0.7800001E-01, 0.7800001E-01, 0.7800001E-01, 0.7800001E-01, 0.7800001E-01, 0.7800001E-01
1835,-0.374,-0.374,-0.374,-0.374,-0.374,-0.374,-0.374,-0.374,-0.374,-0.374,-0.374,-0.374
1836,-0.4299998E-01,-0.4299998E-01,-0.4299998E-01,-0.4299998E-01,-0.4299998E-01,-0.4299998E-01,-0.4299998E-01,-0.4299998E-01,-0.4299998E-01,-0.4299998E-01,-0.4299998E-01,-0.4299998E-01
1837,-2.253,-2.253,-2.253,-2.253,-2.253,-2.253,-2.253,-2.253,-2.253,-2.253,-2.253,-2.253
1838,-3.382,-3.382,-3.382,-3.382,-3.382,-3.382,-3.382,-3.382,-3.382,-3.382,-3.382,-3.382
1839,-3.984,-3.984,-3.984,-3.984,-3.984,-3.984,-3.984,-3.984,-3.984,-3.984,-3.984,-3.984
1840,1.429,1.429,1.429,1.429,1.429,1.429,1.429,1.429,1.429,1.429,1.429,1.429
1841,-1.791,-1.791,-1.791,-1.791,-1.791,-1.791,-1.791,-1.791,-1.791,-1.791,-1.791,-1.791
1842,0.4560001,0.4560001,0.4560001,0.4560001,0.4560001,0.4560001,0.4560001,0.4560001,0.4560001,0.4560001,0.4560001,0.4560001
1843,-1.448,-1.448,-1.448,-1.448,-1.448,-1.448,-1.448,-1.448,-1.448,-1.448,-1.448,-1.448
1844,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757,-2.757
1845,-3.36,-3.36,-3.36,-3.36,-3.36,-3.36,-3.36,-3.36,-3.36,-3.36,-3.36,-3.36
1846,0.877,0.877,0.877,0.877,0.877,0.877,0.877,0.877,0.877,0.877,0.877,0.877
1847,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37
1848,-0.952,-0.952,-0.952,-0.952,-0.952,-0.952,-0.952,-0.952,-0.952,-0.952,-0.952,-0.952
1849,-1.624,-1.624,-1.624,-1.624,-1.624,-1.624,-1.624,-1.624,-1.624,-1.624,-1.624,-1.624
1850,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49
1851,-0.748,-0.748,-0.748,-0.748,-0.748,-0.748,-0.748,-0.748,-0.748,-0.748,-0.748,-0.748
1852,-0.5499998E-01,-0.5499998E-01,-0.5499998E-01,-0.5499998E-01,-0.5499998E-01,-0.5499998E-01,-0.5499998E-01,-0.5499998E-01,-0.5499998E-01,-0.5499998E-01,-0.5499998E-01,-0.5499998E-01
1853,-0.9400001,-0.9400001,-0.9400001,-0.9400001,-0.9400001,-0.9400001,-0.9400001,-0.9400001,-0.9400001,-0.9400001,-0.9400001,-0.9400001
1854,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37
1855,-0.257,-0.257,-0.257,-0.257,-0.257,-0.257,-0.257,-0.257,-0.257,-0.257,-0.257,-0.257
1856,-2.979,-2.979,-2.979,-2.979,-2.979,-2.979,-2.979,-2.979,-2.979,-2.979,-2.979,-2.979
1857,-0.828,-0.828,-0.828,-0.828,-0.828,-0.828,-0.828,-0.828,-0.828,-0.828,-0.828,-0.828
1858,-1.546,-1.546,-1.546,-1.546,-1.546,-1.546,-1.546,-1.546,-1.546,-1.546,-1.546,-1.546
1859,-0.624,-0.624,-0.624,-0.624,-0.624,-0.624,-0.624,-0.624,-0.624,-0.624,-0.624,-0.624
1860, 0.6300002E-01, 0.6300002E-01, 0.6300002E-01, 0.6300002E-01, 0.6300002E-01, 0.6300002E-01, 0.6300002E-01, 0.6300002E-01, 0.6300002E-01, 0.6300002E-01, 0.6300002E-01, 0.6300002E-01
1861,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65,-1.65
1862,1.718,1.718,1.718,1.718,1.718,1.718,1.718,1.718,1.718,1.718,1.718,1.718
1863,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406,0.406
1864,-3.062,-3.062,-3.062,-3.062,-3.062,-3.062,-3.062,-3.062,-3.062,-3.062,-3.062,-3.062
1865,-0.6600001E-01,-0.6600001E-01,-0.6600001E-01,-0.6600001E-01,-0.6600001E-01,-0.6600001E-01,-0.6600001E-01,-0.6600001E-01,-0.6600001E-01,-0.6600001E-01,-0.6600001E-01,-0.6600001E-01
1866,0.8099999,0.8099999,0.8099999,0.8099999,0.8099999,0.8099999,0.8099999,0.8099999,0.8099999,0.8099999,0.8099999,0.8099999
1867,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107
1868, 0.8100003E-01, 0.8100003E-01, 0.8100003E-01, 0.8100003E-01, 0.8100003E-01, 0.8100003E-01, 0.8100003E-01, 0.8100003E-01, 0.8100003E-01, 0.8100003E-01, 0.8100003E-01, 0.8100003E-01
1869,-0.152,-0.152,-0.152,-0.152,-0.152,-0.152,-0.152,-0.152,-0.152,-0.152,-0.152,-0.152
1870,-0.425,-0.425,-0.425,-0.425,-0.425,-0.425,-0.425,-0.425,-0.425,-0.425,-0.425,-0.425
1871,-2.132,-2.132,-2.132,-2.132,-2.132,-2.132,-2.132,-2.132,-2.132,-2.132,-2.132,-2.132
1872,-2.633,-2.633,-2.633,-2.633,-2.633,-2.633,-2.633,-2.633,-2.633,-2.633,-2.633,-2.633
1873,-1.232,-1.232,-1.232,-1.232,-1.232,-1.232,-1.232,-1.232,-1.232,-1.232,-1.232,-1.232
1874,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699,-1.699
1875,0.9530001,0.9530001,0.9530001,0.9530001,0.9530001,0.9530001,0.9530001,0.9530001,0.9530001,0.9530001,0.9530001,0.9530001
1876,0.161,0.161,0.161,0.161,0.161,0.161,0.161,0.161,0.161,0.161,0.161,0.161
1877,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041,-1.041
1878,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349
1879,-3.375,-3.375,-3.375,-3.375,-3.375,-3.375,-3.375,-3.375,-3.375,-3.375,-3.375,-3.375
1880,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96
1881,-1.815,-1.815,-1.815,-1.815,-1.815,-1.815,-1.815,-1.815,-1.815,-1.815,-1.815,-1.815
1882,0.4970001,0.4970001,0.4970001,0.4970001,0.4970001,0.4970001,0.4970001,0.4970001,0.4970001,0.4970001,0.4970001,0.4970001
1883,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804
1884,2.155,2.155,2.155,2.155,2.155,2.155,2.155,2.155,2.155,2.155,2.155,2.155
1885,-1.719,-1.719,-1.719,-1.719,-1.719,-1.719,-1.719,-1.719,-1.719,-1.719,-1.719,-1.719
1886,1.882,1.882,1.882,1.882,1.882,1.882,1.882,1.882,1.882,1.882,1.882,1.882
1887,-2.313,-2.313,-2.313,-2.313,-2.313,-2.313,-2.313,-2.313,-2.313,-2.313,-2.313,-2.313
1888, 0.7000029E-02, 0.7000029E-02, 0.7000029E-02, 0.7000029E-02, 0.7000029E-02, 0.7000029E-02, 0.7000029E-02, 0.7000029E-02, 0.7000029E-02, 0.7000029E-02, 0.7000029E-02, 0.7000029E-02
